group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,4,16,1024,4096,2,128,256,0.038226,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 2, 4, 16, 128, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,2,128,512,0.042293,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 2, 4, 16, 128, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,2,128,1024,0.075168,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 2, 4, 16, 128, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,2,128,2048,0.141153,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 2, 4, 16, 128, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,2,128,4096,0.272461,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 2, 4, 16, 128, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,4,64,1,0.024168,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 4, 4, 16, 64, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,4,64,2,0.037064,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 4, 4, 16, 64, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,4,64,4,0.039860,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 4, 4, 16, 64, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,4,64,8,0.039056,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 4, 4, 16, 64, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,4,64,16,0.037987,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 4, 4, 16, 64, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,4,64,32,0.038305,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 4, 4, 16, 64, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,4,64,64,0.038039,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 4, 4, 16, 64, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,4,64,128,0.038853,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 4, 4, 16, 64, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,4,64,256,0.037522,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 4, 4, 16, 64, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,4,64,512,0.042334,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 4, 4, 16, 64, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,4,64,1024,0.075145,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 4, 4, 16, 64, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,4,64,2048,0.141234,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 4, 4, 16, 64, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,4,64,4096,0.272438,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 4, 4, 16, 64, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,8,32,1,0.023823,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 8, 4, 16, 32, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,8,32,2,0.038042,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 8, 4, 16, 32, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,8,32,4,0.037573,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 8, 4, 16, 32, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,8,32,8,0.037177,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 8, 4, 16, 32, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,8,32,16,0.038520,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 8, 4, 16, 32, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,8,32,32,0.037998,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 8, 4, 16, 32, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,8,32,64,0.037215,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 8, 4, 16, 32, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,8,32,128,0.037174,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 8, 4, 16, 32, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,8,32,256,0.037724,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 8, 4, 16, 32, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,8,32,512,0.042252,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 8, 4, 16, 32, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,8,32,1024,0.075157,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 8, 4, 16, 32, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,8,32,2048,0.141283,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 8, 4, 16, 32, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,8,32,4096,0.272461,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 8, 4, 16, 32, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,16,16,1,0.024471,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 16, 4, 16, 16, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,16,16,2,0.038083,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 16, 4, 16, 16, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,16,16,4,0.037341,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 16, 4, 16, 16, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,16,16,8,0.037327,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 16, 4, 16, 16, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,16,16,16,0.038348,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 16, 4, 16, 16, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,16,16,32,0.038828,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 16, 4, 16, 16, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,16,16,64,0.037801,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 16, 4, 16, 16, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,16,16,128,0.037410,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 16, 4, 16, 16, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,16,16,256,0.038369,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 16, 4, 16, 16, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,16,16,512,0.042228,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 16, 4, 16, 16, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,16,16,1024,0.075184,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 16, 4, 16, 16, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,16,16,2048,0.141314,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 16, 4, 16, 16, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,16,16,4096,0.272476,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 16, 4, 16, 16, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,32,8,1,0.024640,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 32, 4, 16, 8, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,32,8,2,0.037132,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 32, 4, 16, 8, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,32,8,4,0.037866,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 32, 4, 16, 8, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,32,8,8,0.037345,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 32, 4, 16, 8, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,32,8,16,0.037662,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 32, 4, 16, 8, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,32,8,32,0.037420,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 32, 4, 16, 8, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,32,8,64,0.037387,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 32, 4, 16, 8, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,32,8,128,0.039321,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 32, 4, 16, 8, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,32,8,256,0.038891,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 32, 4, 16, 8, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,32,8,512,0.042292,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 32, 4, 16, 8, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,32,8,1024,0.075184,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 32, 4, 16, 8, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,32,8,2048,0.141340,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 32, 4, 16, 8, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,32,8,4096,0.272423,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 32, 4, 16, 8, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,64,4,1,0.024392,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 64, 4, 16, 4, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,64,4,2,0.037605,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 64, 4, 16, 4, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,64,4,4,0.037547,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 64, 4, 16, 4, half, 4) in the .best file, nor could we find d"
group1,4,16,1024,4096,64,4,8,0.037714,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 64, 4, 16, 4, half, 4) in the .best file, nor could we find d"
