,patterns,batch-size,algo,mean,median,iqr,times,bs_position,precision,device_name
720,"[[8, 768, 192, 1]]",25088,sparse,0.2162945771759206,0.2161914929747581,0.0002093398943543,"[0.21670438535511494, 0.21618272177875042, 0.216169698163867, 0.21616323105990887, 0.21619351208209991, 0.2163991555571556, 0.2164819985628128, 0.21638284996151924, 0.21619069948792458, 0.21619149297475815, 0.21618060395121574]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
721,"[[8, 768, 768, 1]]",25088,sparse,1.0874597379006443,1.0873890910297632,0.0003501833416521,"[1.0871729347854853, 1.0873901601880789, 1.0877354014664888, 1.0879061594605446, 1.087226027622819, 1.0874835047870874, 1.0871243476867676, 1.087372925132513, 1.0875770021229982, 1.0872798822820187, 1.0878604874014854, 1.0873880218714476]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
722,"[[8, 1024, 256, 1]]",25088,sparse,0.3812673641368747,0.3811927968636155,0.0001066657714545,"[0.3812515567988157, 0.3813854940235615, 0.381393738090992, 0.38176124915480614, 0.381215775385499, 0.3811796344816685, 0.3811986390501261, 0.3811824191361666, 0.38116931170225143, 0.38117459788918495, 0.38118695467710495, 0.38110899925231934]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
723,"[[8, 1024, 1024, 1]]",25088,sparse,1.6947415112517774,1.6935906577855349,0.0007308153435587,"[1.6941334083676338, 1.6944320555776358, 1.7061691265553236, 1.694268610328436, 1.6932066977024078, 1.693342488259077, 1.6936093550175428, 1.6934706699103117, 1.693245381116867, 1.6934676952660084, 1.6935719605535269, 1.693980686366558]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
724,"[[12, 48, 48, 1]]",25088,sparse,0.0052006099373102,0.0052006099373102,9.92361456155725e-06,"[0.005190686322748661, 0.005210533551871776]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
725,"[[12, 48, 192, 1]]",25088,sparse,0.0268967758864164,0.0268967758864164,2.207662910222799e-05,"[0.026874699257314207, 0.026918852515518666]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
726,"[[12, 64, 64, 1]]",25088,sparse,0.0109540855512022,0.0109540855512022,1.9935891032215464e-06,"[0.010952091962099075, 0.01095607914030552]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
727,"[[12, 64, 256, 1]]",25088,sparse,0.046433362737298,0.046433362737298,1.6149319708343157e-05,"[0.04641721341758966, 0.046449512057006356]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
728,"[[12, 96, 96, 1]]",25088,sparse,0.0265182850882411,0.026516087166965,9.97968018055101e-06,"[0.02651608716696501, 0.026529363729059695, 0.026509404368698596]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
729,"[[12, 96, 384, 1]]",25088,sparse,0.0992635482301314,0.0992590375244617,7.234560325741768e-05,"[0.09924552217125893, 0.0992270428687334, 0.09928908012807369, 0.09923605620861053, 0.09927255287766457, 0.09917726740241051, 0.09931965917348862, 0.09921818599104881, 0.09921729937195778, 0.0992914717644453, 0.09931428171694279, 0.09935415908694267]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
730,"[[12, 128, 128, 1]]",25088,sparse,0.0447525604628026,0.0447525604628026,2.2961758077144623e-06,"[0.04475485663861036, 0.04475026428699493]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
731,"[[12, 128, 512, 1]]",25088,sparse,0.1783113039352677,0.1768980417400598,0.0006383853033185,"[0.17676546052098274, 0.17667664401233196, 0.17687499336898327, 0.18944675475358963, 0.17731445468962193, 0.17720774747431278, 0.17689804174005985, 0.17681625299155712, 0.177601071074605, 0.1768225021660328, 0.17900042049586773]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
732,"[[12, 192, 48, 1]]",25088,sparse,0.020583454798907,0.020583454798907,1.2372620403766632e-06,"[0.02058469206094742, 0.020582217536866666]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
733,"[[12, 192, 192, 1]]",25088,sparse,0.0856052883900702,0.0855890959501266,0.0001490544527769,"[0.08535695634782314, 0.0855458527803421, 0.08608463406562805, 0.08572660386562347, 0.08549478091299534, 0.085563400760293, 0.08561479113996029, 0.08551501110196114, 0.08563647605478764, 0.08561747707426548, 0.08576144278049469, 0.08534603379666805]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
734,"[[12, 192, 768, 1]]",25088,sparse,0.415605591610074,0.4153615161776542,0.0002439934760332,"[0.41575223952531815, 0.415793314576149, 0.4172768108546734, 0.41536151617765427, 0.41542464680969715, 0.4153425432741642, 0.41527080349624157, 0.41536146216094494, 0.4154315087944269, 0.41535321809351444, 0.41529344394803047]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
735,"[[12, 256, 64, 1]]",25088,sparse,0.0368490325286984,0.0368490325286984,7.465481758200943e-07,"[0.036849779076874256, 0.03684828598052263]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
736,"[[12, 256, 256, 1]]",25088,sparse,0.1479668620635162,0.1479720436036586,4.529394209384918e-05,"[0.14798657409846783, 0.14797204360365868, 0.1479903906583786, 0.14794321171939373, 0.14802207425236702, 0.1479857601225376, 0.14796455577015877, 0.14792833663523197, 0.1479778867214918, 0.14792611449956894, 0.147938534617424]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
737,"[[12, 256, 1024, 1]]",25088,sparse,0.6961551054634831,0.6955650188028812,0.0004457458853721,"[0.6954602282494307, 0.7016307711601257, 0.6956687029451132, 0.6960886921733618, 0.6955650188028812, 0.6955943331122398, 0.6953915189951658, 0.6960745360702276, 0.6953578311949968, 0.695359043776989, 0.6955154836177826]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
738,"[[12, 384, 96, 1]]",25088,sparse,0.0815873980256063,0.0815874952822923,1.3525597751140594e-05,"[0.08159063383936882, 0.0815891157835722, 0.0816047415137291, 0.08157873712480068, 0.08157779835164547, 0.08157588355243206, 0.08157718367874622, 0.08157939463853836, 0.08159267157316208, 0.08158332295715809, 0.08159885928034782, 0.08159766159951687, 0.08159169368445873, 0.08158587478101254]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
739,"[[12, 384, 384, 1]]",25088,sparse,0.3411098613657735,0.3411060199141502,0.0001393370330333,"[0.3413766399025917, 0.34103804267942905, 0.34109386801719666, 0.34096525236964226, 0.34114845469594, 0.34093127399683, 0.34097902476787567, 0.34110601991415024, 0.34130760468542576, 0.34114728681743145, 0.3411150071769953]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
740,"[[12, 512, 128, 1]]",25088,sparse,0.1461579832248389,0.1461129980161786,2.807239070534706e-05,"[0.1461320873349905, 0.1461070105433464, 0.14612953178584576, 0.14613758958876133, 0.14609694480895996, 0.14610381610691547, 0.14611312001943588, 0.14611800573766232, 0.14609572105109692, 0.146090442314744, 0.14611287601292133, 0.1466586533933878]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
741,"[[12, 512, 512, 1]]",25088,sparse,0.6431557454846122,0.6431531198322773,0.0002478314563632,"[0.6431531198322773, 0.6432357784360647, 0.6435871627181768, 0.6431533060967922, 0.6431277170777321, 0.6435665022581816, 0.6430558413267136, 0.6429310496896505, 0.6432467754930258, 0.6428978722542524, 0.6427580751478672]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
742,"[[12, 768, 192, 1]]",25088,sparse,0.3227280736900866,0.3227002024650574,0.0001380764879286,"[0.3226891402155161, 0.32269755192101, 0.32265242375433445, 0.3226690012961626, 0.32270594500005245, 0.32286935672163963, 0.32282038405537605, 0.32281399704515934, 0.3228034395724535, 0.32270285300910473, 0.32264778576791286, 0.3226650059223175]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
743,"[[12, 768, 768, 1]]",25088,sparse,1.6605049454691736,1.6603510864079,0.0003741644322872,"[1.6607208214700222, 1.6619876567274332, 1.6601535025984049, 1.6604694835841656, 1.6602386441081762, 1.660574508830905, 1.6598744168877602, 1.6602431572973728, 1.6603510864078999, 1.6602855008095503, 1.6606556214392185]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
744,"[[12, 1024, 256, 1]]",25088,sparse,0.5790192561054771,0.5789531841874123,0.0002549514174461,"[0.5788461118936539, 0.5788872726261616, 0.5789531841874123, 0.5788199882954359, 0.5790586583316326, 0.579503683373332, 0.5790785886347294, 0.5791239943355322, 0.5793686974793673, 0.5787250697612762, 0.5788465682417154]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
745,"[[12, 1024, 1024, 1]]",25088,sparse,2.781231413680044,2.780501823872328,0.0004622843116521,"[2.7807158660143614, 2.78036798350513, 2.7799765672534704, 2.780501823872328, 2.780221512541175, 2.7805754151195288, 2.780168816447258, 2.7895607128739357, 2.7806829046458006, 2.780141955241561, 2.7806319929659367]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
746,"[[16, 48, 48, 1]]",25088,sparse,0.0070422110147774,0.0070422110147774,5.778856575489044e-07,"[0.007041633129119873, 0.007042788900434971]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
747,"[[16, 48, 192, 1]]",25088,sparse,0.0354642697609961,0.0354642697609961,4.324968904255433e-06,"[0.035459944792091844, 0.03546859472990036]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
748,"[[16, 64, 64, 1]]",25088,sparse,0.0132493644021451,0.0132493644021451,1.2706033885468565e-06,"[0.0132480937987566, 0.013250635005533695]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
749,"[[16, 64, 256, 1]]",25088,sparse,0.0587501584086567,0.0587387820705771,2.4483539164066315e-05,"[0.05874904431402683, 0.058760181069374084, 0.058726122602820396, 0.05874985456466675, 0.05874900706112385, 0.058711448684334755, 0.05873042531311512, 0.05869594030082226, 0.05872856266796589, 0.05873180739581585, 0.05873624421656132, 0.05892538093030453, 0.058786217123270035, 0.058716775849461555, 0.05874131992459297, 0.058764202520251274]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
750,"[[16, 96, 96, 1]]",25088,sparse,0.036131227761507,0.036131227761507,3.776513040065765e-06,"[0.03612745124846697, 0.0361350042745471]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
751,"[[16, 96, 384, 1]]",25088,sparse,0.1338881994174285,0.1338671632111072,5.899928510189056e-05,"[0.13383997976779938, 0.13383320905268192, 0.1339596826583147, 0.13389137014746666, 0.13386716321110725, 0.1338024716824293, 0.13410579226911068, 0.13382472470402718, 0.1338908951729536, 0.13389981724321842, 0.1338550876826048]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
752,"[[16, 128, 128, 1]]",25088,sparse,0.0608482897015554,0.0608453154563903,3.5198405385017395e-05,"[0.06084635853767395, 0.0608855914324522, 0.060824573040008545, 0.06082870811223984, 0.06084427237510681, 0.06086841970682144, 0.06086176075041294, 0.06088022701442242, 0.06080552190542221, 0.06084349937736988, 0.060848016291856766, 0.06084010191261768, 0.060808414593338966, 0.06089059077203274]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
753,"[[16, 128, 512, 1]]",25088,sparse,0.2234628972682086,0.2232415191829204,0.0002091499045491,"[0.2230424154549837, 0.22359211929142475, 0.22491607256233692, 0.22322924807667732, 0.22385185211896896, 0.22320335172116756, 0.22323168814182281, 0.22323662415146828, 0.22325986251235008, 0.22328711673617363, 0.22324151918292046]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
754,"[[16, 192, 48, 1]]",25088,sparse,0.0276085450313985,0.0276085450313985,5.566515028504471e-07,"[0.027607988379895688, 0.027609101682901382]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
755,"[[16, 192, 192, 1]]",25088,sparse,0.1128885675794803,0.1128318943083286,0.0001156665384769,"[0.11279544793069363, 0.11276943795382977, 0.11280082166194916, 0.11291124299168587, 0.11283189430832863, 0.11287709698081017, 0.11279557645320892, 0.11301659420132637, 0.11305500753223896, 0.1128108985722065, 0.11325101181864738, 0.11285720020532608, 0.1127791479229927]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
756,"[[16, 192, 768, 1]]",25088,sparse,0.5389880896545947,0.5388991357758641,0.0001288652420043,"[0.5397117547690868, 0.5391456969082355, 0.5387864634394646, 0.5388974212110043, 0.5390104092657566, 0.5388863421976566, 0.5387784745544195, 0.538900850340724, 0.5389287583529949, 0.5388855077326298, 0.5390287674963474, 0.5388966295868158]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
757,"[[16, 256, 64, 1]]",25088,sparse,0.0488412759732455,0.048838609829545,2.160249277949333e-05,"[0.04884611628949642, 0.048853907734155655, 0.04882326163351536, 0.048825887963175774, 0.048815103247761726, 0.048840172588825226, 0.04882228001952171, 0.048830337822437286, 0.04885287024080753, 0.04889282025396824, 0.04887043498456478, 0.04884205386042595, 0.04883478954434395, 0.048837047070264816, 0.048846570774912834, 0.04882676154375076]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
758,"[[16, 256, 256, 1]]",25088,sparse,0.1923219164212544,0.1921904757618904,0.0001705540344119,"[0.1921714600175619, 0.1921602413058281, 0.19213901460170746, 0.19238816387951374, 0.19300107099115849, 0.19232629239559174, 0.19217044487595558, 0.19219540804624557, 0.19217251613736153, 0.19218554347753525, 0.19274773634970188, 0.19220510497689247]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
759,"[[16, 256, 1024, 1]]",25088,sparse,0.8438050141558051,0.8437390541657805,0.0002380232326686,"[0.8442236054688692, 0.8437780123203993, 0.8437124155461788, 0.8435245286673307, 0.8436071667820215, 0.8435098771005869, 0.8436956144869328, 0.8437405936419964, 0.8439111709594727, 0.844307079911232, 0.8439125902950764, 0.8437375146895647]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
760,"[[16, 384, 96, 1]]",25088,sparse,0.1093685541612406,0.1093687899410724,2.1913554519414905e-05,"[0.10936998017132282, 0.10935640521347523, 0.10935194790363312, 0.10937687009572983, 0.1093675997108221, 0.1093493402004242, 0.1093872431665659, 0.10937752015888691, 0.10940702445805073, 0.10937709920108318, 0.109357550740242, 0.10934406891465187]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
761,"[[16, 384, 384, 1]]",25088,sparse,0.4582492937333882,0.4581068502739072,0.0002470365725457,"[0.4588000513613224, 0.4580715410411358, 0.4581971988081932, 0.45874207466840744, 0.4581271633505821, 0.45808653719723225, 0.4579824674874544, 0.4580682013183832, 0.4585581496357918, 0.4580772090703249, 0.4580433238297701, 0.4582376070320606]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
762,"[[16, 512, 128, 1]]",25088,sparse,0.1929378650066527,0.1924867983907461,0.0002518286928534,"[0.19246180728077888, 0.1924674790352583, 0.19248679839074612, 0.19301784969866276, 0.19245602749288082, 0.19246184080839157, 0.1926726270467043, 0.19275467842817307, 0.1925724782049656, 0.19246014021337032, 0.19650478847324848]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
763,"[[16, 512, 512, 1]]",25088,sparse,0.8316789922925333,0.8316036611795425,0.0002989629283547,"[0.8318037558346987, 0.8318207710981369, 0.8321012053638697, 0.8316132295876741, 0.8317197691649199, 0.8315239753574133, 0.8314642608165741, 0.8314240090548992, 0.8315940927714109, 0.8312965426594019, 0.8315895069390535, 0.8321967888623476]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
764,"[[16, 768, 192, 1]]",25088,sparse,0.4313782590130965,0.4312874507158994,0.0002238419838249,"[0.4312684126198292, 0.4312479551881552, 0.4312774669378996, 0.4318613652139902, 0.43129743449389935, 0.43148249201476574, 0.43150677904486656, 0.4312536492943764, 0.4312266353517771, 0.43126979283988476, 0.43131374940276146, 0.43153337575495243]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
765,"[[16, 768, 768, 1]]",25088,sparse,2.1625041578275463,2.162371994927525,0.0005812821909785,"[2.1620735805481672, 2.162953518331051, 2.1620552968233824, 2.162510657683015, 2.163355078548193, 2.1621965635567904, 2.162233332172036, 2.163318671286106, 2.1626698412001133, 2.1619779877364635, 2.162188110873103, 2.1625172551721334]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
766,"[[16, 1024, 256, 1]]",25088,sparse,0.7592160593379628,0.7590554673224688,0.0002646809443831,"[0.7590554673224688, 0.7590366434305906, 0.7590127680450678, 0.7593101132661104, 0.7598957996815443, 0.7592686600983143, 0.759125143289566, 0.7590527553111315, 0.7590077500790358, 0.759647024795413, 0.7589645273983479]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
767,"[[16, 1024, 1024, 1]]",25088,sparse,3.384518727349738,3.375241553410888,0.0164069687016308,"[3.3743586409837008, 3.3736179899424314, 3.374432198703289, 3.3741028737276793, 3.3740783650428057, 3.3733957931399345, 3.3760509081184864, 3.3791156951338053, 3.3857186529785395, 3.4048589020967484, 3.4119654558598995, 3.4125292524695396]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
768,"[[24, 48, 48, 1]]",25088,sparse,0.010363670438528,0.010363670438528,1.069195568561762e-05,"[0.010352978482842445, 0.010374362394213677]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
769,"[[24, 48, 192, 1]]",25088,sparse,0.0549748453444668,0.0549735408276319,2.4823937565088272e-05,"[0.05496605299413204, 0.05499514937400818, 0.054960405454039574, 0.05496569722890854, 0.05499076843261719, 0.05497467331588268, 0.05497240833938122, 0.05499013513326645, 0.05496883764863014, 0.05498204007744789, 0.054945144802331924, 0.05494885705411434, 0.05499139055609703, 0.054996274411678314]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
770,"[[24, 64, 64, 1]]",25088,sparse,0.0223321495577693,0.0223321495577693,1.6231089830370804e-06,"[0.022330526448786258, 0.02233377266675234]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
771,"[[24, 64, 256, 1]]",25088,sparse,0.098768169991672,0.0987505465745925,3.528222441673279e-05,"[0.09875166043639183, 0.09874399937689304, 0.09879600070416927, 0.09874943271279335, 0.09899149462580681, 0.09870806895196438, 0.09877323172986507, 0.09872952848672867, 0.09871847368776798, 0.09876305982470512, 0.09873058460652828, 0.09876250475645065]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
772,"[[24, 96, 96, 1]]",25088,sparse,0.0563264604037006,0.0563231278210878,2.291705459356308e-05,"[0.05635602027177811, 0.05631125345826149, 0.056309670209884644, 0.05633937008678913, 0.05632856301963329, 0.05631214939057827, 0.0563125628978014, 0.05632513575255871, 0.056333333253860474, 0.05636192858219147, 0.056321119889616966, 0.056306418031454086]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
773,"[[24, 96, 384, 1]]",25088,sparse,0.2032389913431622,0.2032188195735216,8.26055184006691e-05,"[0.20313669182360172, 0.20316042564809322, 0.20336034148931503, 0.2032171767205, 0.2032641563564539, 0.20323380455374718, 0.20328510738909245, 0.20336832851171494, 0.20320001617074013, 0.20321881957352161, 0.20318403653800488]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
774,"[[24, 128, 128, 1]]",25088,sparse,0.0926565686240792,0.0926579851657152,3.5192351788282394e-05,"[0.09265736490488052, 0.09263919480144978, 0.0926904994994402, 0.09265043213963509, 0.09268666617572308, 0.09268430434167385, 0.09262091107666492, 0.09265860542654991, 0.09266890212893486, 0.09262032434344292, 0.09266891703009605, 0.09263270162045956]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
775,"[[24, 128, 512, 1]]",25088,sparse,0.3568365244815747,0.356803392060101,9.547360241413116e-05,"[0.3567352741956711, 0.3568188287317753, 0.3567813280969858, 0.3567879553884268, 0.35686080530285835, 0.35665629245340824, 0.3567438777536154, 0.35691240802407265, 0.3572194315493107, 0.356781555339694, 0.3568873405456543, 0.35685319639742374]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
776,"[[24, 192, 48, 1]]",25088,sparse,0.0411063767038285,0.0411063767038285,4.859175533056259e-06,"[0.04111123587936163, 0.041101517528295516]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
777,"[[24, 192, 192, 1]]",25088,sparse,0.1752910161898895,0.1752614974975586,0.00017358828336,"[0.17551730573177338, 0.17541368305683136, 0.17504211515188217, 0.17563043534755707, 0.17529435269534588, 0.1751469075679779, 0.1751686967909336, 0.1752856019884348, 0.17524841986596584, 0.1752614974975586, 0.17519216239452362]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
778,"[[24, 192, 768, 1]]",25088,sparse,0.8306190140234927,0.8305121418088675,0.0002558678388595,"[0.832026032730937, 0.8300948906689882, 0.8303635567426682, 0.8304154798388481, 0.8304943274706602, 0.8310948126018047, 0.8306436836719513, 0.8305299561470747, 0.8306018095463514, 0.8302926104515791, 0.8303349707275629, 0.8305360376834869]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
779,"[[24, 256, 64, 1]]",25088,sparse,0.0736568189846972,0.0736581245437264,1.1467840522527696e-05,"[0.07366644777357578, 0.07366615533828735, 0.07363905943930149, 0.07364304922521114, 0.07365132495760918, 0.07366745360195637, 0.0736602209508419, 0.07365484349429607, 0.073659373447299, 0.07365687564015388, 0.0736533384770155, 0.07366368547081947]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
