group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,2,2,1024,1024,1,512,256,0.082389,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1, 2, 2, 512, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,1,512,512,0.082604,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1, 2, 2, 512, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,1,512,1024,0.103049,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1, 2, 2, 512, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,1,512,2048,0.102842,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1, 2, 2, 512, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,1,512,4096,0.159302,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1, 2, 2, 512, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,2,256,1,0.053559,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2, 2, 2, 256, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,2,256,2,0.083527,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2, 2, 2, 256, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,2,256,4,0.102262,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2, 2, 2, 256, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,2,256,8,0.081919,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 2, 2, 2, 256, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,2,256,16,0.083193,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 2, 2, 2, 256, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,2,256,32,0.082050,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 2, 2, 2, 256, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,2,256,64,0.086069,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 2, 2, 2, 256, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,2,256,128,0.084075,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 2, 2, 2, 256, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,2,256,256,0.084147,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 2, 2, 2, 256, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,2,256,512,0.083679,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 2, 2, 2, 256, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,2,256,1024,0.086683,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 2, 2, 2, 256, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,2,256,2048,0.084471,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 2, 2, 2, 256, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,2,256,4096,0.159300,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 2, 2, 2, 256, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,4,128,1,0.053066,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 4, 2, 2, 128, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,4,128,2,0.082589,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 4, 2, 2, 128, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,4,128,4,0.082633,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 4, 2, 2, 128, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,4,128,8,0.083734,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 4, 2, 2, 128, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,4,128,16,0.082327,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 4, 2, 2, 128, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,4,128,32,0.082533,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 4, 2, 2, 128, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,4,128,64,0.084269,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 4, 2, 2, 128, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,4,128,128,0.084732,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 4, 2, 2, 128, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,4,128,256,0.083245,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 4, 2, 2, 128, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,4,128,512,0.084913,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 4, 2, 2, 128, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,4,128,1024,0.103826,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 4, 2, 2, 128, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,4,128,2048,0.085523,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 4, 2, 2, 128, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,4,128,4096,0.159081,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 4, 2, 2, 128, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,8,64,1,0.054693,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 8, 2, 2, 64, half, 4) in the .best file, nor could we find de"
group1,2,2,1024,1024,8,64,2,0.085491,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 8, 2, 2, 64, half, 4) in the .best file, nor could we find de"
group1,2,2,1024,1024,8,64,4,0.081690,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 8, 2, 2, 64, half, 4) in the .best file, nor could we find de"
group1,2,2,1024,1024,8,64,8,0.085743,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 8, 2, 2, 64, half, 4) in the .best file, nor could we find de"
group1,2,2,1024,1024,8,64,16,0.082799,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 8, 2, 2, 64, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,8,64,32,0.083335,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 8, 2, 2, 64, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,8,64,64,0.082527,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 8, 2, 2, 64, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,8,64,128,0.099785,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 8, 2, 2, 64, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,8,64,256,0.083515,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 8, 2, 2, 64, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,8,64,512,0.083233,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 8, 2, 2, 64, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,8,64,1024,0.086164,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 8, 2, 2, 64, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,8,64,2048,0.084979,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 8, 2, 2, 64, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,8,64,4096,0.159212,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 8, 2, 2, 64, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,16,32,1,0.053722,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 16, 2, 2, 32, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,16,32,2,0.082845,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 16, 2, 2, 32, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,16,32,4,0.081245,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 16, 2, 2, 32, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,16,32,8,0.081180,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 16, 2, 2, 32, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,16,32,16,0.084750,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 16, 2, 2, 32, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,16,32,32,0.082048,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 16, 2, 2, 32, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,16,32,64,0.081721,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 16, 2, 2, 32, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,16,32,128,0.084345,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 16, 2, 2, 32, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,16,32,256,0.101382,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 16, 2, 2, 32, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,16,32,512,0.082095,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 16, 2, 2, 32, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,16,32,1024,0.085582,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 16, 2, 2, 32, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,16,32,2048,0.084586,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 16, 2, 2, 32, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,16,32,4096,0.160521,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 16, 2, 2, 32, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,32,16,1,0.052845,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 32, 2, 2, 16, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,32,16,2,0.085394,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 32, 2, 2, 16, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,32,16,4,0.085126,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 32, 2, 2, 16, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,32,16,8,0.081640,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 32, 2, 2, 16, half, 4) in the .best file, nor could we find d"
